Shape,Color,Clarity,Weight,Lab,Cut,Polish,Symmetry,Fluor,Off Rap,Price Per Carat,Total Price,Certificate No,Length,Width,Depth,Table,Girdle,Culet,Certificate Url,Video
ROUND,J,VS2,1.36,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,2563.60,LG257731232,7.1,7.13,4.39,57.5,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG257731232.pdf,https://s3.amazonaws.com/lgdvideos/LG257731232.mp4
ROUND,J,VS2,1.36,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.93,1885.00,2563.60,LG380973953,7.05,7.1,4.45,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973953.pdf,https://s3.amazonaws.com/lgdvideos/LG380973953.mp4
ROUND,I,VS1,1.23,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.97,2109.99,2595.29,LG250673509,6.87,6.91,4.25,57.5,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250673509.pdf,https://s3.amazonaws.com/lgdvideos/LG250673509.mp4
ROUND,H,VVS2,1.02,IGI,IDEAL,EXCELLENT,VERY GOOD,,-68.96,2544.95,2595.85,LG250603388,6.44,6.47,3.99,58.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250603388.pdf,https://s3.amazonaws.com/lgdvideos/LG250603388.mp4
ROUND,H,VS1,1.05,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2480.00,2604.00,LG234642600,6.51,6.55,4.0,58.5,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG234642600.pdf,https://s3.amazonaws.com/lgdvideos/LG234642600.mp4
ROUND,H,VS1,1.05,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2480.00,2604.00,LG380972616,6.59,6.61,3.98,59.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380972616.pdf,https://s3.amazonaws.com/lgdvideos/LG380972616.mp4
ROUND,H,SI1,1.15,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.99,2245.06,2581.82,LG371990685,6.74,6.76,4.13,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371990685.pdf,https://s3.amazonaws.com/lgdvideos/LG371990685.mp4
ROUND,H,SI1,1.15,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.99,2245.06,2581.82,LG371993176,6.8,6.85,4.09,59.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993176.pdf,https://s3.amazonaws.com/lgdvideos/LG371993176.mp4
ROUND,H,VS2,1.03,GCAL,EXCELLENT,VERY GOOD,VERY GOOD,,-66.97,2509.95,2585.25,260820163,6.53,6.55,3.96,60.0,MEDIUM - SL.THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL260820163.pdf,            
ROUND,H,VVS2,1.03,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.96,2544.95,2621.29,LG250678481,6.47,6.51,4.01,57.5,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250678481.pdf,https://s3.amazonaws.com/lgdvideos/LG250678481.mp4
ROUND,H,VVS2,1.03,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.96,2544.95,2621.29,LG257731929,6.48,6.5,4.0,57.5,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG257731929.pdf,https://s3.amazonaws.com/lgdvideos/LG257731929.mp4
ROUND,G,SI1,1.06,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,2445.01,2591.71,LG375922962,6.52,6.65,4.06,57.5,THIN TO MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375922962.pdf,https://s3.amazonaws.com/lgdvideos/LG375922962.mp4
ROUND,I,VS2,1.19,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.97,2180.00,2594.20,LG375923422,6.79,6.82,4.24,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375923422.pdf,https://s3.amazonaws.com/lgdvideos/LG375923422.mp4
ROUND,I,VVS2,1.21,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2170.00,2625.70,LG229694812,6.82,6.86,4.22,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG229694812.pdf,https://s3.amazonaws.com/lgdvideos/LG229694812.mp4
ROUND,H,VS1,1.06,IGI,IDEAL,EXCELLENT,VERY GOOD,,-69.00,2480.00,2628.80,LG250603699,6.55,6.58,4.02,58.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250603699.pdf,https://s3.amazonaws.com/lgdvideos/LG250603699.mp4
ROUND,H,VS1,1.06,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2480.00,2628.80,LG365927615,6.52,6.63,4.06,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365927615.pdf,            
ROUND,G,SI2,1.27,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.00,2040.00,2590.80,LG380973628,6.94,6.97,4.32,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973628.pdf,https://s3.amazonaws.com/lgdvideos/LG380973628.mp4
ROUND,G,SI2,1.27,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.00,2040.00,2590.80,LG380974944,7.0,7.04,4.27,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974944.pdf,https://s3.amazonaws.com/lgdvideos/LG380974944.mp4
ROUND,H,SI1,1.16,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.99,2245.06,2604.27,LG371991526,6.75,6.81,4.15,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371991526.pdf,https://s3.amazonaws.com/lgdvideos/LG371991526.mp4
ROUND,I,VS1,1.25,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.97,2109.99,2637.49,LG380973444,6.91,6.95,4.28,59.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973444.pdf,            
ROUND,F,SI1,1.0,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,2609.97,2609.97,LG350870652,6.39,6.43,4.01,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG350870652.pdf,https://s3.amazonaws.com/lgdvideos/LG350870652.mp4
ROUND,F,SI1,1.0,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,2609.97,2609.97,LG341865587,6.47,6.51,3.97,56.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG341865587.pdf,            
ROUND,F,SI1,1.0,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,2609.97,2609.97,LG350870666,6.39,6.43,3.98,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG350870666.pdf,https://s3.amazonaws.com/lgdvideos/LG350870666.mp4
ROUND,F,SI1,1.0,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,2609.97,2609.97,LG375922899,6.42,6.45,3.93,59.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375922899.pdf,            
ROUND,F,SI1,1.0,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,2609.97,2609.97,LG375922898,6.45,6.51,3.9,59.5,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375922898.pdf,https://s3.amazonaws.com/lgdvideos/LG375922898.mp4
ROUND,H,SI2,1.34,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-65.96,1939.95,2599.54,LG375921395,7.05,7.08,4.41,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375921395.pdf,https://s3.amazonaws.com/lgdvideos/LG375921395.mp4
ROUND,H,VVS2,1.04,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.96,2544.95,2646.74,LG310871873,6.51,6.52,4.02,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG310871873.pdf,https://s3.amazonaws.com/lgdvideos/LG310871873.mp4
ROUND,H,VVS2,1.04,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.96,2544.95,2646.74,LG257731920,6.49,6.53,4.0,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG257731920.pdf,https://s3.amazonaws.com/lgdvideos/LG257731920.mp4
ROUND,H,VVS2,1.04,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.96,2544.95,2646.74,LG250603386,6.49,6.51,4.02,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250603386.pdf,https://s3.amazonaws.com/lgdvideos/LG250603386.mp4
ROUND,H,VS1,1.07,IGI,IDEAL,EXCELLENT,VERY GOOD,,-69.00,2480.00,2653.60,LG314899046,6.54,6.57,4.05,57.5,MEDIUM TO SLIGHTLY THICK (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG314899046.pdf,https://s3.amazonaws.com/lgdvideos/LG314899046.mp4
ROUND,H,VS1,1.07,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-69.00,2480.00,2653.60,LG234628077,6.49,6.53,4.13,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG234628077.pdf,https://s3.amazonaws.com/lgdvideos/LG234628077.mp4
ROUND,H,VS1,1.07,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2480.00,2653.60,LG320838104,6.54,6.59,4.06,57.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG320838104.pdf,https://s3.amazonaws.com/lgdvideos/LG320838104.mp4
ROUND,H,VS1,1.07,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2480.00,2653.60,LG245632279,6.48,6.53,4.12,56.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG245632279.pdf,https://s3.amazonaws.com/lgdvideos/LG245632279.mp4
ROUND,H,VS1,1.07,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2480.00,2653.60,LG234628078,6.51,6.55,4.13,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG234628078.pdf,https://s3.amazonaws.com/lgdvideos/LG234628078.mp4
ROUND,H,SI1,1.17,IGI,IDEAL,VERY GOOD,EXCELLENT,,-66.99,2245.06,2626.72,LG310836321,6.79,6.83,4.16,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG310836321.pdf,https://s3.amazonaws.com/lgdvideos/LG310836321.mp4
ROUND,H,SI1,1.17,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.99,2245.06,2626.72,LG365964142,6.76,6.79,4.21,57.5,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365964142.pdf,https://s3.amazonaws.com/lgdvideos/LG365964142.mp4
ROUND,H,SI1,1.17,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.99,2245.06,2626.72,LG371993374,6.84,6.87,4.14,59.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993374.pdf,https://s3.amazonaws.com/lgdvideos/LG371993374.mp4
PRINCESS,F,VVS1,1.01,IGI,VERY GOOD,EXCELLENT,EXCELLENT,,-69.00,2635.00,2661.35,LG239670469,5.39,5.26,3.85,67.5,THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG239670469.pdf,https://s3.amazonaws.com/lgdvideos/LG239670469.mp4
ROUND,I,VS2,1.21,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.97,2180.00,2637.80,LG380973447,6.84,6.86,4.24,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973447.pdf,https://s3.amazonaws.com/lgdvideos/LG380973447.mp4
ROUND,I,VS2,1.21,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.97,2180.00,2637.80,LG270766996,6.82,6.88,4.23,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG270766996.pdf,https://s3.amazonaws.com/lgdvideos/LG270766996.mp4
ROUND,G,SI1,1.08,IGI,IDEAL,VERY GOOD,EXCELLENT,,-66.96,2445.01,2640.61,LG314898417,6.6,6.65,4.05,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG314898417.pdf,https://s3.amazonaws.com/lgdvideos/LG314898417.mp4
ROUND,G,SI1,1.08,IGI,EXCELLENT,VERY GOOD,EXCELLENT,,-66.96,2445.01,2640.61,LG365963480,6.61,6.64,4.07,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365963480.pdf,https://s3.amazonaws.com/lgdvideos/LG365963480.mp4
ROUND,H,VS1,1.08,IGI,IDEAL,EXCELLENT,VERY GOOD,,-69.00,2480.00,2678.40,LG204668227,6.54,6.59,4.08,58.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG204668227.pdf,https://s3.amazonaws.com/lgdvideos/LG204668227.mp4
ROUND,H,VS1,1.08,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2480.00,2678.40,LG250603709,6.52,6.54,4.11,58.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250603709.pdf,https://s3.amazonaws.com/lgdvideos/LG250603709.mp4
ROUND,H,SI1,1.18,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.99,2245.06,2649.17,LG371993376,6.82,6.87,4.15,59.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993376.pdf,https://s3.amazonaws.com/lgdvideos/LG371993376.mp4
ROUND,H,VS2,1.06,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.97,2509.95,2660.55,LG337836226,6.51,6.54,4.08,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG337836226.pdf,https://s3.amazonaws.com/lgdvideos/LG337836226.mp4
ROUND,G,SI1,1.09,GCAL,EXCELLENT,VERY GOOD,VERY GOOD,,-66.96,2445.01,2665.06,270340037,6.6,6.74,4.05,59.0,MEDIUM - SL.THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL270340037.pdf,https://s3.amazonaws.com/lgdvideos/270340037.mp4
ROUND,G,SI1,1.09,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,2445.01,2665.06,LG355926301,6.58,6.61,4.14,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG355926301.pdf,https://s3.amazonaws.com/lgdvideos/LG355926301.mp4
ROUND,H,VVS2,1.06,IGI,IDEAL,EXCELLENT,VERY GOOD,,-68.96,2544.95,2697.64,LG234626645,6.55,6.57,4.05,57.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG234626645.pdf,https://s3.amazonaws.com/lgdvideos/LG234626645.mp4
ROUND,H,VVS2,1.06,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.96,2544.95,2697.64,LG234642905,6.51,6.56,4.06,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG234642905.pdf,https://s3.amazonaws.com/lgdvideos/LG234642905.mp4
ROUND,H,VVS2,1.06,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.96,2544.95,2697.64,LG257731803,6.58,6.61,3.98,59.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257731803.pdf,https://s3.amazonaws.com/lgdvideos/LG257731803.mp4
ROUND,H,VVS2,1.06,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.96,2544.95,2697.64,LG250603382,6.57,6.6,4.04,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250603382.pdf,https://s3.amazonaws.com/lgdvideos/LG250603382.mp4
ROUND,H,VS1,1.09,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,2480.00,2703.20,LG341866259,6.55,6.63,4.13,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG341866259.pdf,https://s3.amazonaws.com/lgdvideos/LG341866259.mp4
ROUND,I,VS2,1.23,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.97,2180.00,2681.40,LG380972728,6.83,6.86,4.3,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380972728.pdf,https://s3.amazonaws.com/lgdvideos/LG380972728.mp4
ROUND,I,VS2,1.23,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.97,2180.00,2681.40,LG257739291,6.86,6.89,4.24,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG257739291.pdf,            
ROUND,K,I1,1.67,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-56.00,1540.00,2571.80,LG175587904,7.61,7.64,4.74,57.0,THIN TO MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG175587904.pdf,https://s3.amazonaws.com/lgdvideos/LG175587904.mp4
ROUND,G,SI1,1.1,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.96,2445.01,2689.51,LG355926297,6.59,6.65,4.13,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG355926297.pdf,https://s3.amazonaws.com/lgdvideos/LG355926297.mp4
ROUND,H,VVS2,1.07,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.96,2544.95,2723.09,LG250603329,6.5,6.52,4.07,56.5,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250603329.pdf,https://s3.amazonaws.com/lgdvideos/LG250603329.mp4
ROUND,H,VVS2,1.07,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.96,2544.95,2723.09,LG234642545,6.57,6.62,4.05,56.5,MEDIUM (PARTLY POLISHED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG234642545.pdf,https://s3.amazonaws.com/lgdvideos/LG234642545.mp4
ROUND,H,SI1,1.2,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.99,2245.06,2694.07,LG380974132,6.82,6.84,4.25,57.5,THIN,POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974132.pdf,https://s3.amazonaws.com/lgdvideos/LG380974132.mp4
ROUND,H,SI1,1.2,IGI,IDEAL,VERY GOOD,EXCELLENT,,-66.99,2245.06,2694.07,LG380974135,6.85,6.92,4.21,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974135.pdf,https://s3.amazonaws.com/lgdvideos/LG380974135.mp4
ROUND,H,VS1,1.1,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2480.00,2728.00,LG320838105,6.61,6.66,4.09,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG320838105.pdf,https://s3.amazonaws.com/lgdvideos/LG320838105.mp4
ROUND,I,VVS2,1.26,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2170.00,2734.20,LG250688824,6.94,6.98,4.27,57.5,MEDIUM (PARTLY POLISHED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250688824.pdf,https://s3.amazonaws.com/lgdvideos/LG250688824.mp4
ROUND,I,VS1,1.3,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-68.97,2109.99,2742.99,LG234623788,6.91,6.94,4.39,58.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG234623788.pdf,https://s3.amazonaws.com/lgdvideos/LG234623788.mp4
ROUND,I,VS1,1.3,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.97,2109.99,2742.99,LG380973691,6.97,7.01,4.37,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973691.pdf,https://s3.amazonaws.com/lgdvideos/LG380973691.mp4
ROUND,G,SI1,1.11,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,2445.01,2713.96,LG355926346,6.64,6.68,4.11,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG355926346.pdf,https://s3.amazonaws.com/lgdvideos/LG355926346.mp4
ROUND,G,SI1,1.11,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,2445.01,2713.96,LG371993396,6.68,6.71,4.09,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993396.pdf,https://s3.amazonaws.com/lgdvideos/LG371993396.mp4
ROUND,G,SI1,1.11,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,2445.01,2713.96,LG371993394,6.61,6.64,4.14,57.5,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993394.pdf,https://s3.amazonaws.com/lgdvideos/LG371993394.mp4
ROUND,G,SI1,1.11,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,2445.01,2713.96,LG371990658,6.7,6.74,4.1,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371990658.pdf,https://s3.amazonaws.com/lgdvideos/LG371990658.mp4
ROUND,K,VS1,1.59,GCAL,EXCELLENT,VERY GOOD,VERY GOOD,,-70.00,1740.00,2766.60,290110190,7.5,7.55,4.6,59.0,MEDIUM,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL290110190.pdf,            
ROUND,H,VVS2,1.08,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.96,2544.95,2748.54,LG341866258,6.62,6.66,4.06,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG341866258.pdf,https://s3.amazonaws.com/lgdvideos/LG341866258.mp4
ROUND,I,VVS2,1.27,IGI,IDEAL,EXCELLENT,VERY GOOD,,-69.00,2170.00,2755.90,LG270767009,6.93,6.97,4.3,57.5,MEDIUM TO SLIGHTLY THICK (PARTLY POLISHED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG270767009.pdf,https://s3.amazonaws.com/lgdvideos/LG270767009.mp4
ROUND,J,VS1,1.4,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.95,1950.01,2730.01,LG257731629,7.17,7.2,4.45,57.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257731629.pdf,https://s3.amazonaws.com/lgdvideos/LG257731629.mp4
ROUND,J,VS1,1.4,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.95,1950.01,2730.01,LG257731628,7.17,7.21,4.44,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257731628.pdf,https://s3.amazonaws.com/lgdvideos/LG257731628.mp4
ROUND,J,VS2,1.4,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.96,1939.95,2715.93,LG371993382,7.23,7.27,4.37,59.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993382.pdf,https://s3.amazonaws.com/lgdvideos/LG371993382.mp4
ROUND,E,VVS2,0.92,IGI,IDEAL,EXCELLENT,EXCELLENT,,-67.00,2970.00,2732.40,LG375924220,6.21,6.24,3.89,56.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924220.pdf,https://s3.amazonaws.com/lgdvideos/LG375924220.mp4
ROUND,I,VS1,1.31,IGI,IDEAL,EXCELLENT,VERY GOOD,,-68.97,2109.99,2764.09,LG250689405,7.0,7.04,4.36,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250689405.pdf,https://s3.amazonaws.com/lgdvideos/LG250689405.mp4
ROUND,I,VS1,1.31,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.97,2109.99,2764.09,LG257740647,7.05,7.08,4.31,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG257740647.pdf,https://s3.amazonaws.com/lgdvideos/LG257740647.mp4
ROUND,H,VS2,1.09,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.97,2509.95,2735.85,LG10961615,6.61,6.66,4.08,57.0,THIN TO SLIGHTLY THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10961615.pdf,            
ROUND,G,SI1,1.12,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,2445.01,2738.41,LG375922859,6.67,6.72,4.11,58.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375922859.pdf,https://s3.amazonaws.com/lgdvideos/LG375922859.mp4
ROUND,G,VS2,1.0,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.99,2740.03,2740.03,LG365964700,6.42,6.47,3.96,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365964700.pdf,            
ROUND,G,VS2,1.0,IGI,EXCELLENT,VERY GOOD,EXCELLENT,,-66.99,2740.03,2740.03,LG371992345,6.34,6.42,4.0,58.5,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371992345.pdf,https://s3.amazonaws.com/lgdvideos/LG371992345.mp4
ROUND,F,SI1,1.05,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,2609.97,2740.47,LG380972944,6.51,6.55,4.02,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380972944.pdf,            
ROUND,H,VVS2,1.09,IGI,IDEAL,EXCELLENT,VERY GOOD,,-68.96,2544.95,2773.99,LG234626647,6.61,6.66,4.07,57.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG234626647.pdf,https://s3.amazonaws.com/lgdvideos/LG234626647.mp4
ROUND,I,VVS2,1.28,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,2170.00,2777.60,LG229694732,6.89,6.94,4.31,58.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG229694732.pdf,https://s3.amazonaws.com/lgdvideos/LG229694732.mp4
ROUND,I,SI1,1.34,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.94,2050.05,2747.07,LG314820305,7.07,7.12,4.36,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG314820305.pdf,https://s3.amazonaws.com/lgdvideos/LG314820305.mp4
ROUND,J,VS1,1.41,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-66.95,1950.01,2749.51,LG257731630,7.11,7.12,4.5,57.0,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257731630.pdf,https://s3.amazonaws.com/lgdvideos/LG257731630.mp4
ROUND,J,VS2,1.41,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.96,1939.95,2735.33,LG371993144,7.17,7.22,4.44,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993144.pdf,https://s3.amazonaws.com/lgdvideos/LG371993144.mp4
ROUND,I,VS1,1.32,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.97,2109.99,2785.19,LG250678546,7.08,7.13,4.28,59.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250678546.pdf,https://s3.amazonaws.com/lgdvideos/LG250678546.mp4
